symbol,price
BELUSDT,2.66500000
WINGBNB,0.04865000
WINGBTC,0.00034590
SWRVBNB,0.00150400
SWRVBUSD,0.56490000
WINGBUSD,21.07000000
WINGUSDT,21.12000000
LTCUPUSDT,4.06100000
LTCDOWNUSDT,1.85200000
LENDBKRW,579.46000000
SXPEUR,2.09200000
CREAMBNB,0.30270000
CREAMBUSD,141.20000000
UNIBNB,0.05785000
UNIBTC,0.00044290
UNIBUSD,27.00000000
UNIUSDT,27.01000000
NBSBTC,0.00000031
NBSUSDT,0.02394000
OXTBTC,0.00000697
OXTUSDT,0.42550000
SUNBTC,0.00071100
SUNUSDT,0.02929000
AVAXBNB,0.12673000
AVAXBTC,0.00096840
AVAXBUSD,59.06000000
AVAXUSDT,59.07000000
HNTBTC,0.00035440
HNTUSDT,21.64000000
BAKEBNB,0.00442700
BURGERBNB,0.00912000
SXPBIDR,34208.00
LINKBKRW,16948.99000000
FLMBNB,0.00333000
FLMBTC,0.00000817
FLMBUSD,0.49940000
FLMUSDT,0.49750000
SCRTBTC,0.00008015
SCRTETH,0.00126590
CAKEBNB,0.04241000
CAKEBUSD,19.79000000
SPARTABNB,0.00103650
UNIUPUSDT,4.29200000
UNIDOWNUSDT,1.89700000
ORNBTC,0.00012970
ORNUSDT,7.91500000
TRXNGN,20.71000000
SXPTRY,22.41000000
UTKBTC,0.00000684
UTKUSDT,0.41630000
XVSBNB,0.06157000
XVSBTC,0.00047220
XVSBUSD,28.77000000
XVSUSDT,28.78000000
ALPHABNB,0.00227700
ALPHABTC,0.00001742
ALPHABUSD,1.06110000
ALPHAUSDT,1.06090000
VIDTBTC,0.00001655
VIDTBUSD,1.01090000
AAVEBNB,0.66150000
BTCBRL,336590.00000000
USDTBRL,5.51900000
AAVEBTC,0.00506300
AAVEETH,0.08000000
AAVEBUSD,309.10000000
AAVEUSDT,308.70000000
AAVEBKRW,164167.00000000
NEARBNB,0.01672700
NEARBTC,0.00012794
NEARBUSD,7.80500000
NEARUSDT,7.80100000
SXPUPUSDT,0.24118000
SXPDOWNUSDT,0.12930000
DOTBKRW,13514.98000000
SXPGBP,1.73800000
FILBNB,0.14260000
FILBTC,0.00109200
FILBUSD,66.65000000
FILUSDT,66.65000000
FILUPUSDT,1.21690000
FILDOWNUSDT,0.00051750
YFIUPUSDT,0.25180000
YFIDOWNUSDT,0.75730000
INJBNB,0.02536000
INJBTC,0.00019380
INJBUSD,11.83700000
INJUSDT,11.82600000
AERGOBTC,0.00000505
AERGOBUSD,0.30790000
LINKEUR,23.92000000
ONEBUSD,0.21540000
EASYETH,0.00623000
AUDIOBTC,0.00003427
AUDIOBUSD,2.09100000
AUDIOUSDT,2.08900000
CTKBNB,0.00443300
CTKBTC,0.00003380
CTKBUSD,2.06300000
CTKUSDT,2.06000000
BCHUPUSDT,0.37250000
BCHDOWNUSDT,0.20540000
BOTBTC,0.04906000
BOTBUSD,2783.23000000
ETHBRL,21303.85000000
DOTEUR,35.96000000
AKROBTC,0.00000055
AKROUSDT,0.03346000
KP3RBNB,0.67300000
KP3RBUSD,312.26000000
AXSBNB,0.26880000
AXSBTC,0.00205900
AXSBUSD,125.63000000
AXSUSDT,125.61000000
HARDBNB,0.00226200
HARDBTC,0.00001734
HARDBUSD,1.05790000
HARDUSDT,1.05780000
BNBBRL,2578.00000000
LTCEUR,161.10000000
RENBTCBTC,0.99990000
RENBTCETH,16.29900000
DNTBUSD,0.16340000
DNTUSDT,0.16330000
SLPETH,0.00001897
ADAEUR,1.88400000
LTCNGN,78132.00000000
CVPETH,0.00050590
CVPBUSD,1.94600000
STRAXBTC,0.00003480
STRAXETH,0.00055000
STRAXBUSD,2.12000000
STRAXUSDT,2.12400000
FORBTC,0.00000157
FORBUSD,0.09528000
UNFIBNB,0.02654000
UNFIBTC,0.00018340
UNFIBUSD,11.18700000
UNFIUSDT,11.18400000
FRONTETH,0.00033040
FRONTBUSD,1.30500000
BCHABUSD,43.64100000
ROSEBTC,0.00000344
ROSEBUSD,0.20998000
ROSEUSDT,0.20998000
AVAXTRY,544.70000000
BUSDBRL,5.51800000
AVAUSDT,2.95900000
SYSBUSD,0.27770000
XEMUSDT,0.17420000
HEGICETH,0.00004301
HEGICBUSD,0.16680000
AAVEUPUSDT,0.72490000
AAVEDOWNUSDT,0.00743200
PROMBNB,0.04063000
PROMBUSD,18.97000000
XRPBRL,6.32400000
XRPNGN,214.17000000
SKLBTC,0.00000598
SKLBUSD,0.36460000
SKLUSDT,0.36460000
BCHEUR,545.40000000
YFIEUR,30400.64000000
ZILBIDR,1393.00
SUSDBTC,0.00002065
SUSDETH,0.00052700
SUSDUSDT,1.00100000
COVERETH,0.06373000
COVERBUSD,193.60000000
GLMBTC,0.00000878
GLMETH,0.00013720
GHSTETH,0.00044300
GHSTBUSD,1.71900000
SUSHIUPUSDT,0.06272000
SUSHIDOWNUSDT,29.80200000
XLMUPUSDT,0.13580000
XLMDOWNUSDT,3.47400000
LINKBRL,153.70000000
LINKNGN,11772.00000000
LTCRUB,13330.10000000
TRXTRY,0.91370000
XLMEUR,0.35590000
DFETH,0.00007020
DFBUSD,0.22380000
GRTBTC,0.00001321
GRTETH,0.00020870
GRTUSDT,0.80410000
JUVBTC,0.00022900
JUVBUSD,13.97000000
JUVUSDT,13.96000000
PSGBTC,0.00039240
PSGBUSD,23.92000000
PSGUSDT,23.91000000
BUSDBVND,23596.00
USDTBVND,23620.00
1INCHBTC,0.00005279
1INCHUSDT,3.22100000
REEFBTC,0.00000050
REEFUSDT,0.03041000
OGBTC,0.00012350
OGUSDT,7.51000000
ATMBTC,0.00024780
ATMUSDT,15.08000000
ASRBTC,0.00012350
ASRUSDT,7.53500000
CELOBTC,0.00009588
CELOUSDT,5.84100000
RIFBTC,0.00000428
RIFUSDT,0.26100000
CHZTRY,2.98600000
XLMTRY,3.81300000
LINKGBP,19.88000000
GRTEUR,0.69210000
BTCSTBTC,0.00071710
BTCSTBUSD,43.58000000
BTCSTUSDT,43.72000000
TRUBTC,0.00000824
TRUBUSD,0.53570000
TRUUSDT,0.50290000
DEXEETH,0.00333400
DEXEBUSD,12.84000000
EOSEUR,3.95500000
LTCBRL,1035.10000000
USDCBUSD,1.00010000
TUSDBUSD,1.00000000
PAXBUSD,1.00000000
CKBBTC,0.00000026
CKBBUSD,0.01640000
CKBUSDT,0.01638000
TWTBTC,0.00001854
TWTBUSD,1.13230000
TWTUSDT,1.13150000
FIROBTC,0.00012260
FIROETH,0.00193500
FIROUSDT,7.47600000
BETHETH,0.93760000
DOGEEUR,0.20390000
DOGETRY,2.18700000
DOGEAUD,0.32050000
DOGEBRL,1.30900000
DOTNGN,10716.00000000
PROSETH,0.00064110
LITBTC,0.00007598
LITBUSD,4.63900000
LITUSDT,4.63100000
BTCVAI,56876.40000000
BUSDVAI,1.02400000
SFPBTC,0.00003084
SFPBUSD,1.88110000
SFPUSDT,1.88100000
DOGEGBP,0.16930000
DOTTRY,385.50000000
FXSBTC,0.00010405
FXSBUSD,6.33900000
DODOBTC,0.00002602
DODOBUSD,1.58800000
DODOUSDT,1.58700000
FRONTBTC,0.00002140
EASYBTC,0.00029250
CAKEBTC,0.00032450
CAKEUSDT,19.79000000
BAKEBUSD,2.06400000
UFTETH,0.00028730
UFTBUSD,1.11220000
1INCHBUSD,3.22100000
BANDBUSD,8.71000000
GRTBUSD,0.80410000
IOSTBUSD,0.05257000
OMGBUSD,14.08900000
REEFBUSD,0.03042000
ACMBTC,0.00014620
ACMBUSD,8.91200000
ACMUSDT,8.90500000
AUCTIONBTC,0.00052680
AUCTIONBUSD,32.14000000
PHABTC,0.00001290
PHABUSD,0.78640000
DOTGBP,29.84000000
ADATRY,20.22000000
ADABRL,12.10200000
ADAGBP,1.56360000
TVKBTC,0.00000318
TVKBUSD,0.19410000
BADGERBTC,0.00048940
BADGERBUSD,29.80000000
BADGERUSDT,29.82000000
FISBTC,0.00002828
FISBUSD,1.72420000
FISUSDT,1.72610000
DOTBRL,230.92000000
ADAAUD,2.96100000
HOTTRY,0.08489000
EGLDEUR,206.60000000
OMBTC,0.00000422
OMBUSD,0.25700000
OMUSDT,0.25770000
PONDBTC,0.00000161
PONDBUSD,0.09796000
PONDUSDT,0.09802000
DEGOBTC,0.00014100
DEGOBUSD,8.56000000
DEGOUSDT,8.58000000
AVAXEUR,50.73000000
BTTTRY,0.03350000
CHZBRL,1.78700000
UNIEUR,23.25000000
ALICEBTC,0.00020120
ALICEBUSD,12.27000000
ALICEUSDT,12.26000000
CHZBUSD,0.32350000
CHZEUR,0.27850000
CHZGBP,0.23130000
BIFIBNB,2.77700000
BIFIBUSD,1287.20000000
LINABTC,0.00000101
LINABUSD,0.06146000
LINAUSDT,0.06139000
ADARUB,156.19000000
ENJBRL,9.46900000
ENJEUR,1.47600000
MATICEUR,1.31490000
NEOTRY,410.50000000
PERPBTC,0.00028540
PERPBUSD,17.42000000
PERPUSDT,17.40000000
RAMPBTC,0.00000528
RAMPBUSD,0.32180000
RAMPUSDT,0.32200000
SUPERBTC,0.00001154
SUPERBUSD,0.70440000
SUPERUSDT,0.70470000
CFXBTC,0.00000571
CFXBUSD,0.34950000
CFXUSDT,0.34940000
ENJGBP,1.22070000
EOSTRY,42.37000000
LTCGBP,133.63000000
LUNAEUR,31.73000000
RVNTRY,1.01250000
THETAEUR,5.31600000
XVGBUSD,0.02504000
EPSBTC,0.00000999
EPSBUSD,0.61020000
EPSUSDT,0.60950000
AUTOBTC,0.02028000
AUTOBUSD,1240.30000000
AUTOUSDT,1238.60000000
TKOBTC,0.00003357
TKOBIDR,28736.58
TKOBUSD,2.04400000
TKOUSDT,2.04700000
PUNDIXETH,0.00039470
PUNDIXUSDT,1.52800000
BTTBRL,0.02003000
BTTEUR,0.00312200
HOTEUR,0.00791300
WINEUR,0.00050140
TLMBTC,0.00000326
TLMBUSD,0.19860000
TLMUSDT,0.19850000
1INCHUPUSDT,0.04500000
1INCHDOWNUSDT,0.02703000
BTGBUSD,69.53000000
BTGUSDT,69.72000000
HOTBUSD,0.00920300
BNBUAH,12372.00000000
ONTTRY,8.83400000
VETEUR,0.10350000
VETGBP,0.08596000
WINBRL,0.00321300
MIRBTC,0.00004993
MIRBUSD,3.04000000
MIRUSDT,3.04400000
BARBTC,0.00028320
BARBUSD,17.29000000
BARUSDT,17.28000000
FORTHBTC,0.00024100
FORTHBUSD,14.70000000
FORTHUSDT,14.70000000
CAKEGBP,14.13000000
DOGERUB,16.88000000
HOTBRL,0.03750000
WRXEUR,1.11590000
EZBTC,0.00008222
EZETH,0.00130000
BAKEUSDT,2.06500000
BURGERBUSD,4.25500000
BURGERUSDT,4.26300000
SLPBUSD,0.07310000
SLPUSDT,0.07310000
TRXAUD,0.09810000
TRXEUR,0.08519000
VETTRY,1.10920000
SHIBUSDT,0.00002578
SHIBBUSD,0.00002579
ICPBTC,0.00076800
ICPBNB,0.10010000
ICPBUSD,46.77000000
ICPUSDT,46.77000000
BTCGYEN,4300000.00000000
USDTGYEN,85.00000000
SHIBEUR,0.00002216
SHIBRUB,0.00057730
ETCEUR,46.90000000
ETCBRL,300.80000000
DOGEBIDR,3334.00
ARBTC,0.00086700
ARBNB,0.11297000
ARBUSD,52.80000000
ARUSDT,52.79000000
POLSBTC,0.00004927
POLSBNB,0.00643200
POLSBUSD,3.00300000
POLSUSDT,3.00200000
MDXBTC,0.00002076
MDXBNB,0.00271400
MDXBUSD,1.26400000
MDXUSDT,1.26300000
MASKBNB,0.02165000
MASKBUSD,10.10600000
MASKUSDT,10.09600000
LPTBTC,0.00035430
LPTBNB,0.04620000
LPTBUSD,21.66000000
LPTUSDT,21.59000000
ETHUAH,102175.00000000
MATICBRL,8.45600000
SOLEUR,136.34000000
SHIBBRL,0.00014248
AGIXBTC,0.00000542
ICPEUR,40.21000000
MATICGBP,1.09160000
SHIBTRY,0.00023791
MATICBIDR,21500.00
MATICRUB,108.88000000
NUBTC,0.00002668
NUBNB,0.00346800
NUBUSD,1.62840000
NUUSDT,1.62740000
XVGUSDT,0.02507000
RLCBUSD,4.69700000
CELRBUSD,0.13985000
ATMBUSD,15.11000000
ZENBUSD,79.10000000
FTMBUSD,2.04990000
THETABUSD,6.17400000
WINBUSD,0.00058270
KAVABUSD,5.74500000
XEMBUSD,0.17400000
ATABTC,0.00001798
ATABNB,0.00234500
ATABUSD,1.09730000
ATAUSDT,1.09750000
GTCBTC,0.00013300
GTCBNB,0.01737000
GTCBUSD,8.10700000
GTCUSDT,8.09300000
TORNBTC,0.00113710
TORNBNB,0.14858000
TORNBUSD,69.40000000
TORNUSDT,69.32000000
MATICTRY,14.11500000
ETCGBP,39.10000000
SOLGBP,113.33000000
BAKEBTC,0.00003384
COTIBUSD,0.50230000
KEEPBTC,0.00001325
KEEPBNB,0.00173510
KEEPBUSD,0.80720000
KEEPUSDT,0.80690000
SOLTRY,1462.70000000
RUNEGBP,5.76200000
SOLBRL,875.10000000
SCBUSD,0.01831000
CHRBUSD,0.36850000
STMXBUSD,0.03157000
HNTBUSD,21.65000000
FTTBUSD,56.50000000
DOCKBUSD,0.08409000
ADABIDR,30800.00
ERNBNB,0.02592000
ERNBUSD,12.13200000
ERNUSDT,12.10800000
KLAYBTC,0.00002613
KLAYBNB,0.00340700
KLAYBUSD,1.59000000
KLAYUSDT,1.59200000
RUNEEUR,6.90000000
MATICAUD,2.06600000
DOTRUB,2979.00000000
UTKBUSD,0.41700000
IOTXBUSD,0.07050000
PHAUSDT,0.78660000
SOLRUB,11280.00000000
RUNEAUD,10.84100000
BUSDUAH,26.47000000
BONDBTC,0.00048200
BONDBNB,0.06296000
BONDBUSD,29.44000000
BONDUSDT,29.46000000
MLNBTC,0.00219400
MLNBNB,0.28650000
MLNBUSD,134.30000000
MLNUSDT,134.10000000
GRTTRY,7.42000000
CAKEBRL,109.16000000
ICPRUB,4589.00000000
DOTAUD,56.37000000
AAVEBRL,1792.00000000
EOSAUD,6.55500000
DEXEUSDT,12.82000000
LTOBUSD,0.28860000
ADXBUSD,0.58490000
QUICKBTC,0.00672800
QUICKBNB,0.87900000
QUICKBUSD,410.00000000
C98USDT,3.48700000
C98BUSD,3.49000000
C98BNB,0.00746300
C98BTC,0.00005725
CLVBTC,0.00002140
CLVBNB,0.00279800
CLVBUSD,1.30600000
CLVUSDT,1.30400000
QNTBTC,0.00483300
QNTBNB,0.63240000
QNTBUSD,294.60000000
QNTUSDT,294.20000000
FLOWBTC,0.00027710
FLOWBNB,0.03643000
FLOWBUSD,16.88000000
FLOWUSDT,16.90000000
XECBUSD,0.00020417
AXSBRL,694.60000000
AXSAUD,169.30000000
TVKUSDT,0.19380000
MINABTC,0.00006899
MINABNB,0.00900000
MINABUSD,4.20200000
MINAUSDT,4.20100000
RAYBNB,0.02126000
RAYBUSD,9.91500000
RAYUSDT,9.91500000
FARMBTC,0.00295800
FARMBNB,0.38800000
FARMBUSD,181.00000000
FARMUSDT,180.50000000
ALPACABTC,0.00001553
ALPACABNB,0.00202500
ALPACABUSD,0.94500000
ALPACAUSDT,0.94420000
TLMTRY,1.83000000
QUICKUSDT,410.40000000
ORNBUSD,7.90000000
MBOXBTC,0.00007200
MBOXBNB,0.00938100
MBOXBUSD,4.38600000
MBOXUSDT,4.38900000
VGXBTC,0.00004124
VGXETH,0.00064900
FORUSDT,0.09522000
REQUSDT,0.21090000
GHSTUSDT,1.71400000
TRURUB,35.76000000
FISBRL,9.48000000
WAXPUSDT,0.27750000
WAXPBUSD,0.27770000
WAXPBNB,0.00059550
WAXPBTC,0.00000455
TRIBEBTC,0.00001354
TRIBEBNB,0.00176400
TRIBEBUSD,0.82500000
TRIBEUSDT,0.82620000
GNOUSDT,328.60000000
GNOBUSD,328.70000000
GNOBNB,0.70400000
GNOBTC,0.00539400
ARPATRY,1.16490000
PROMBTC,0.00031180
MTLBUSD,3.23100000
OGNBUSD,0.85700000
XECUSDT,0.00020416
C98BRL,19.23000000
SOLAUD,214.84000000
SUSHIBIDR,165000.00
XRPBIDR,16043.00
POLYBUSD,0.70710000
ELFUSDT,0.61090000
DYDXUSDT,22.35600000
DYDXBUSD,22.35800000
DYDXBNB,0.04792000
DYDXBTC,0.00036664
ELFBUSD,0.60930000
POLYUSDT,0.70670000
IDEXUSDT,0.31000000
VIDTUSDT,1.01020000
SOLBIDR,2222923.00
AXSBIDR,1767299.00
BTCUSDP,60965.93000000
ETHUSDP,3868.15000000
BNBUSDP,466.40000000
USDPBUSD,1.00040000
USDPUSDT,1.00000000
GALAUSDT,0.08658000
GALABUSD,0.08659000
GALABNB,0.00018572
GALABTC,0.00000142
FTMBIDR,28900.00
ALGOBIDR,25413.00
CAKEAUD,26.73000000
KSMAUD,457.60000000
WAVESRUB,2086.89000000
SUNBUSD,0.02928000
ILVUSDT,739.40000000
ILVBUSD,740.90000000
ILVBNB,1.58700000
ILVBTC,0.01215000
RENBUSD,1.02030000
YGGUSDT,6.66900000
YGGBUSD,6.66600000
YGGBNB,0.01439000
YGGBTC,0.00010930
STXBUSD,1.95200000
SYSUSDT,0.27770000
DFUSDT,0.22410000
SOLUSDC,158.45000000
ARPARUB,8.98200000
LTCUAH,4925.00000000
FETBUSD,0.78510000
ARPABUSD,0.12631000
LSKBUSD,3.44200000
AVAXBIDR,825490.00
ALICEBIDR,171969.00
FIDAUSDT,6.60000000
FIDABUSD,6.59900000
FIDABNB,0.01410000
FIDABTC,0.00010820
DENTBUSD,0.00571200
FRONTUSDT,1.30130000
CVPUSDT,1.94800000
AGLDBTC,0.00006018
AGLDBNB,0.00786500
AGLDBUSD,3.67300000
AGLDUSDT,3.67300000
RADBTC,0.00020980
RADBNB,0.02742000
RADBUSD,12.79800000
RADUSDT,12.79500000
UNIAUD,36.36000000
HIVEBUSD,0.77120000
STPTBUSD,0.14586000
BETABTC,0.00003590
BETABNB,0.00468490
BETABUSD,2.18980000
BETAUSDT,2.19265000
SHIBAUD,0.00003484
RAREBTC,0.00003108
RAREBNB,0.00406900
RAREBUSD,1.90500000
RAREUSDT,1.89800000
AVAXBRL,326.20000000
AVAXAUD,80.24000000
LUNAAUD,49.68000000
TROYBUSD,0.01968800
AXSETH,0.03268000
FTMETH,0.00053260
SOLETH,0.04100000
