Open,High,Low,Close,Volume
49678.77,49678.77,49638.0,49667.84,0.10673
49638.01,49689.3,49638.01,49639.87,0.05687
49656.47,49663.26,49638.33,49638.33,0.93442
49638.33,49660.65,49573.94,49596.68,8.87708
49595.7,49614.91,49518.58,49548.89,1.29424
49573.59,49604.78,49535.94,49535.94,1.57993
49542.76,49578.64,49542.76,49565.54,1.64028
49593.41,49593.41,49508.71,49528.39,0.55041
49537.43,49560.73,49513.7,49560.73,0.10278
49582.35,49606.38,49554.63,49554.63,0.84973
49540.28,49560.41,49535.0,49540.0,2.37571
49540.0,49540.0,49449.78,49493.72,0.90333
49508.08,49508.29,49463.03,49466.51,0.25924
49448.06,49463.36,49400.64,49408.69,5.90495
49437.63,49444.31,49361.42,49374.05,0.87745
49376.18,49406.04,49359.3,49406.03,0.20531
49396.69,49406.22,49384.39,49401.3,0.03734
49381.39,49410.48,49355.55,49379.79,0.6414
49396.02,49396.02,49372.77,49379.19,0.09006
49424.86,49471.75,49407.96,49433.58,0.19542
49435.58,49479.33,49433.58,49468.89,0.77246
49485.32,49504.35,49451.84,49451.84,0.38419
49485.55,49493.76,49455.61,49492.13,0.08093
49485.46,49491.1,49433.61,49453.98,1.11904
49451.28,49451.28,49424.33,49427.27,0.0553
49429.19,49429.19,49404.69,49420.84,0.96075
49428.48,49454.82,49395.45,49421.87,0.29679
49407.2,49407.2,49367.3,49384.95,0.45152
49392.42,49392.42,49355.6,49355.6,0.34422
49357.7,49404.68,49342.89,49404.68,0.34866
49416.91,49423.1,49416.91,49420.57,0.06389
49420.94,49458.14,49400.83,49443.57,0.6061
49458.33,49460.47,49439.89,49441.27,0.05088
49442.15,49452.34,49432.62,49450.19,0.1979
49423.24,49438.88,49420.11,49436.74,0.15248
49439.89,49462.37,49433.31,49433.31,0.16157
49423.21,49424.85,49400.2,49402.63,0.3897
49380.6,49432.74,49377.92,49425.0,0.1344
49419.23,49419.23,49358.46,49368.08,0.01497
49358.44,49380.55,49350.25,49362.1,0.06057
49359.94,49367.22,49359.94,49367.22,0.164
49385.03,49397.92,49365.54,49375.42,0.27484
49350.0,49350.0,49277.08,49301.0,0.65601
49315.01,49335.05,49285.01,49285.01,0.97815
49279.27,49279.27,49240.5,49245.92,0.70221
49250.26,49255.2,49233.34,49255.2,0.0556
49232.29,49244.84,49230.61,49236.77,0.07858
49234.62,49234.62,49213.8,49213.8,0.25612
49218.8,49231.48,49196.83,49196.83,0.24941
49201.91,49232.4,49190.04,49218.79,0.11605
49230.04,49261.12,49230.04,49261.12,0.33507
49264.9,49278.78,49241.01,49251.78,0.04985
49245.76,49265.79,49224.16,49243.54,0.64081
49241.39,49267.73,49241.39,49267.73,0.02165
49270.23,49271.89,49263.26,49263.26,0.05643
49291.07,49304.46,49285.89,49290.28,0.17334
49289.4,49303.52,49289.4,49290.28,0.03362
49300.2,49318.11,49288.6,49292.22,0.49326
49292.22,49292.22,49272.8,49272.8,0.50087
49286.31,49302.34,49275.44,49288.23,0.62897
49309.09,49309.09,49270.01,49273.01,0.59019
49270.0,49277.52,49229.96,49269.31,1.41165
49239.75,49244.91,49225.93,49225.93,0.01534
49226.31,49286.5,49226.31,49274.46,0.35017
49266.68,49286.31,49222.0,49222.0,1.01631
49230.05,49252.73,49230.05,49252.73,0.04704
49275.73,49289.86,49268.01,49289.86,0.09655
49289.86,49308.79,49262.27,49262.27,0.56747
49277.05,49295.21,49274.64,49274.64,0.0901
49289.64,49297.22,49262.18,49262.18,0.05536
49236.04,49236.04,49163.43,49163.43,0.14958
49162.6,49202.19,49153.05,49202.19,0.12751
49179.98,49179.98,49137.93,49143.41,0.80423
49173.43,49173.43,49150.27,49150.27,0.97786
49158.72,49158.72,49150.27,49150.27,0.00924
49158.01,49158.01,49113.44,49113.44,0.62016
49128.27,49129.37,49119.89,49129.37,0.05851
49137.64,49154.73,49079.02,49089.46,0.73179
49079.69,49120.23,49074.48,49120.23,0.30031
49123.15,49128.05,49087.15,49128.05,0.15865
49130.55,49152.68,49126.75,49147.41,0.09548
49144.42,49182.01,49143.93,49156.44,0.36592
49151.32,49166.54,49149.07,49158.04,0.34916
49148.71,49200.48,49148.71,49186.47,0.12237
49192.75,49192.75,49189.8,49189.8,0.02418
49191.9,49191.9,49159.02,49159.02,0.05852
49192.51,49195.4,49161.15,49161.15,0.28512
49161.15,49161.15,49143.92,49143.92,0.01766
49149.31,49171.5,49140.71,49164.4,0.08475
49174.21,49208.34,49174.21,49208.34,0.37037
49203.07,49203.07,49200.3,49200.3,0.47726
49183.63,49210.62,49183.63,49210.62,0.17227
49220.54,49220.67,49211.17,49220.67,0.01364
49206.07,49264.04,49206.07,49264.04,0.5273
49273.24,49292.01,49260.25,49292.01,0.12887
49303.45,49303.45,49261.87,49279.35,0.97692
49298.35,49308.16,49283.98,49291.45,0.39295
49296.92,49330.84,49284.45,49330.84,1.12878
49329.24,49390.91,49329.24,49375.59,0.26133
49376.39,49377.29,49352.0,49377.29,1.11196
49369.73,49369.73,49307.28,49307.63,1.67674
49274.08,49329.17,49274.08,49309.32,0.14996
49305.54,49335.53,49305.54,49309.83,0.08095
49279.42,49308.21,49279.42,49308.21,0.04929
49289.36,49291.35,49219.97,49256.89,0.54331
49251.01,49251.01,49200.98,49200.98,0.5579
49191.91,49222.6,49187.31,49222.6,0.0594
49254.81,49254.81,49207.95,49221.94,0.1054
49231.41,49233.18,49216.27,49231.41,0.06588
49244.84,49272.55,49216.63,49216.63,0.44671
49217.36,49217.36,49195.86,49214.31,0.05646
49217.42,49218.3,49211.43,49211.43,0.04064
49219.58,49240.83,49219.58,49240.83,0.02986
49236.61,49297.2,49236.31,49297.2,0.25162
49299.56,49341.72,49299.56,49332.62,0.22603
49329.68,49361.17,49317.55,49347.86,0.37778
49340.84,49361.81,49327.05,49358.44,1.72831
49350.83,49350.83,49326.96,49335.54,0.52033
49334.35,49348.06,49331.4,49345.71,1.726
49341.56,49354.99,49341.56,49341.56,0.07727
49354.18,49383.14,49336.42,49340.04,0.35008
49358.02,49358.79,49318.46,49338.13,0.40124
49332.27,49336.34,49302.65,49302.65,0.08674
49282.65,49303.03,49282.65,49303.03,0.01472
49303.84,49326.56,49303.84,49326.09,0.05526
49321.45,49323.85,49315.47,49315.47,0.01076
49311.52,49352.01,49311.51,49352.01,0.0835
49357.33,49357.33,49323.89,49335.21,0.17432
49347.04,49354.03,49325.01,49354.03,0.73161
49346.32,49400.0,49346.32,49382.51,0.43071
49391.05,49399.89,49391.05,49399.89,0.10118
49389.74,49421.41,49389.74,49421.06,0.23664
49435.71,49450.0,49435.71,49450.0,0.65381
49439.82,49450.86,49419.84,49442.65,0.52799
49445.9,49471.93,49442.62,49469.86,0.21474
49453.43,49466.44,49442.7,49466.44,0.49326
49472.73,49490.98,49466.33,49481.8,0.03924
49486.07,49500.0,49481.52,49493.23,0.06358
49490.7,49490.7,49467.1,49467.1,0.91582
49466.0,49479.05,49362.22,49402.58,5.46583
49405.18,49414.58,49386.87,49394.64,0.09337
49372.85,49381.89,49361.87,49370.47,0.19292
49364.05,49364.05,49335.02,49353.44,0.3729
49371.72,49373.92,49368.32,49373.92,0.07543
49381.1,49407.4,49378.36,49381.54,0.73857
49353.71,49366.1,49310.51,49328.62,0.26369
49327.43,49330.95,49299.1,49330.95,0.04876
49325.34,49329.79,49303.43,49329.79,0.19872
49333.27,49337.71,49329.79,49337.71,0.12211
49361.9,49361.9,49349.81,49349.81,0.00572
49329.79,49340.92,49302.02,49318.35,0.73091
49313.65,49313.65,49261.69,49261.69,0.50177
49277.77,49277.77,49257.26,49261.75,0.03632
49261.68,49268.14,49244.44,49268.14,0.36658
49284.46,49284.46,49262.52,49272.06,0.21511
49282.05,49331.14,49282.05,49302.83,1.44243
49271.17,49282.46,49271.17,49282.46,0.02413
