Open,High,Low,Close,Volume
53931.76,53931.76,53887.47,53887.8,0.00813
53861.53,53866.62,53861.3,53866.62,0.05277
53870.65,53870.65,53846.91,53852.59,0.07827
53852.59,53858.1,53833.31,53852.88,0.51593
53837.81,53866.93,53793.36,53793.36,0.067
53815.15,53831.58,53618.66,53656.5,5.24442
53647.2,53766.1,53647.2,53748.0,1.03816
53742.55,53782.82,53718.54,53782.61,0.50712
53764.74,53804.11,53760.98,53801.81,0.07432
53799.43,53885.22,53799.43,53885.22,1.09836
53884.87,53884.87,53833.93,53835.34,0.19051
53843.75,53847.76,53801.09,53809.39,1.04284
53817.57,53817.57,53783.65,53793.72,0.55082
53804.34,53804.34,53749.15,53770.43,0.56912
53773.85,53781.1,53766.12,53766.12,0.11075
53771.16,53771.16,53709.93,53709.93,0.17984
53710.72,53731.12,53696.04,53721.9,0.38939
53723.38,53765.43,53723.14,53741.88,0.79154
53733.33,53734.44,53719.25,53725.22,0.66344
53719.25,53736.83,53719.25,53736.83,0.44928
53747.99,53762.56,53734.18,53748.31,0.21926
53749.33,53761.64,53731.02,53761.64,0.05737
53750.5,53751.74,53746.72,53748.35,0.03652
53759.81,53807.89,53755.69,53807.89,0.45382
53801.22,53848.05,53795.14,53833.42,0.33354
53837.21,53837.21,53812.03,53820.15,0.03038
53790.0,53800.59,53767.12,53800.59,0.17574
53802.65,53815.98,53788.66,53804.32,0.1092
53812.0,53827.15,53777.48,53783.71,0.10302
53770.75,53770.75,53763.05,53763.05,0.02477
53772.09,53772.09,53754.41,53754.41,0.05878
53772.4,53795.26,53772.4,53791.78,0.03382
53795.26,53800.61,53780.44,53780.44,0.03157
53785.5,53785.5,53765.26,53767.81,0.00841
53788.03,53830.0,53788.03,53830.0,0.07392
53841.08,53867.09,53809.76,53849.96,1.49776
53880.6,53900.1,53774.28,53798.21,1.92801
53758.87,53988.08,53734.02,53739.02,6.82101
53755.67,53881.32,53755.67,53820.71,0.39166
53828.38,53929.78,53824.79,53928.93,0.25692
53943.63,53949.37,53896.21,53903.84,0.19736
53927.39,53940.17,53889.81,53891.52,0.08093
53896.25,53897.06,53820.71,53820.71,2.74106
53847.37,53862.01,53847.37,53848.67,0.07684
53868.95,53907.28,53868.95,53907.28,0.46753
53893.74,53893.91,53878.89,53878.89,0.01313
53897.08,53945.81,53897.08,53945.81,0.06678
53934.73,53970.23,53934.73,53967.96,0.24188
53964.45,53970.46,53960.28,53960.28,0.04978
53969.29,54003.26,53966.52,53977.44,0.29865
53968.4,53968.4,53928.9,53954.48,0.4785
53946.44,53948.02,53940.81,53948.02,0.0728
53946.12,53950.61,53934.02,53946.45,0.05438
53945.38,53964.97,53945.38,53964.97,0.35378
53966.73,53984.18,53966.73,53983.2,0.16967
53988.17,54029.42,53988.17,54009.26,0.94337
54034.16,54055.88,54034.16,54055.88,0.17839
54054.61,54054.61,54035.5,54054.23,0.04529
54053.71,54053.71,54039.1,54039.1,0.01947
54056.59,54056.59,54038.1,54053.84,0.02982
54038.82,54038.82,53990.0,54014.55,4.397
54021.4,54038.63,54014.29,54030.97,0.21185
54028.35,54036.95,54006.54,54011.26,0.88013
54034.41,54045.04,54034.41,54045.04,0.01471
54055.06,54121.44,54055.06,54088.13,1.85839
54094.76,54111.97,54061.31,54086.37,0.14124
54066.88,54108.4,54066.88,54106.84,0.18035
54106.84,54130.69,54097.56,54120.0,0.38083
54139.83,54139.83,54090.18,54090.18,0.47231
54100.42,54113.14,54070.34,54075.88,0.06121
54067.25,54067.25,54037.35,54037.35,0.33372
54055.96,54055.96,54025.56,54025.56,0.2684
54021.18,54048.05,54021.18,54039.18,0.08349
54039.81,54048.35,54018.02,54034.4,0.11699
54042.85,54055.51,54021.84,54022.23,0.03419
54031.47,54073.42,54030.67,54073.42,0.31
54073.42,54086.92,54063.93,54086.92,0.09724
54093.56,54095.76,54069.03,54088.22,0.17008
54093.47,54196.27,54093.47,54175.82,6.42225
54194.96,54194.96,54152.61,54170.3,0.1133
54152.89,54183.06,54152.89,54169.84,0.0526
54151.39,54151.39,54137.9,54137.9,0.12945
54124.31,54150.0,54122.22,54146.47,0.11418
54138.55,54207.97,54135.4,54199.32,0.57535
54195.33,54248.57,54195.33,54231.98,0.72091
54224.14,54224.14,54206.88,54206.88,0.00946
54212.49,54219.38,54175.84,54178.85,0.61611
54186.77,54186.77,54158.71,54165.06,0.10164
54157.92,54177.71,54152.77,54164.81,0.25701
54154.67,54154.67,54125.3,54125.3,0.17912
54116.83,54149.12,54114.13,54136.97,0.60681
54132.42,54162.28,54132.42,54142.78,0.03697
54143.48,54148.13,54123.28,54131.41,0.08264
54149.7,54149.7,54126.51,54126.51,0.02568
54122.66,54148.96,54122.66,54148.96,0.13409
54161.58,54172.56,54140.19,54156.38,0.17985
54171.02,54183.13,54162.22,54170.94,0.0234
54188.97,54193.41,54171.22,54179.11,0.92639
54182.73,54204.82,54177.04,54177.04,0.1453
54181.91,54200.53,54181.91,54200.53,0.05801
54204.22,54240.44,54187.48,54240.44,0.05408
54226.65,54247.68,54220.58,54220.58,0.56145
54233.45,54235.5,54214.59,54222.42,0.98757
54217.71,54223.11,54216.04,54216.04,0.28988
54229.6,54244.3,54167.43,54177.86,1.57001
54177.75,54190.18,54163.97,54190.18,0.50843
54194.56,54194.56,54147.11,54147.11,0.30455
54161.23,54192.9,54158.47,54192.9,0.02233
54185.9,54200.65,54176.12,54195.82,0.27788
54203.26,54207.91,54184.87,54184.87,0.82944
54194.76,54194.76,54162.88,54162.88,0.13181
54153.79,54153.79,54122.74,54122.74,0.34083
