,open_time,open,high,low,closed,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-10-05 06:59:59.999,1633442100000,50238.04000000,50286.48000000,50173.74000000,50207.96000000,257.29091000,1633442399999,12924183.69918790,6437,137.59407000,6910902.68298520,0
2021-10-05 07:04:59.999,1633442400000,50207.96000000,50388.00000000,50169.95000000,50222.01000000,365.78717000,1633442699999,18393219.17360930,9946,169.24128000,8512069.98748640,0
2021-10-05 07:09:59.999,1633442700000,50222.01000000,50239.53000000,50100.00000000,50101.81000000,239.66423000,1633442999999,12021289.49838840,6533,114.42254000,5739180.02619370,0
2021-10-05 07:14:59.999,1633443000000,50101.81000000,50217.60000000,50089.96000000,50193.66000000,219.60843000,1633443299999,11016575.61430650,5278,147.09508000,7378312.17859880,0
2021-10-05 07:19:59.999,1633443300000,50193.65000000,50299.00000000,50167.63000000,50186.92000000,276.78476000,1633443599999,13900266.68395240,7048,113.30577000,5690309.30877980,0
2021-10-05 07:24:59.999,1633443600000,50186.92000000,50223.34000000,49938.49000000,50019.63000000,303.48875000,1633443899999,15200017.45296810,9328,129.29272000,6475904.69183220,0
2021-10-05 07:29:59.999,1633443900000,50019.63000000,50098.24000000,49967.94000000,49973.51000000,268.79773000,1633444199999,13452892.00431970,7017,150.04727000,7509798.72702420,0
2021-10-05 07:34:59.999,1633444200000,49973.51000000,50024.79000000,49905.74000000,49946.14000000,258.73822000,1633444499999,12925806.10436550,7781,124.21469000,6205775.77772240,0
2021-10-05 07:39:59.999,1633444500000,49946.14000000,49980.01000000,49632.86000000,49697.28000000,436.11182000,1633444799999,21723132.96544450,12634,175.77081000,8754975.93122900,0
2021-10-05 07:44:59.999,1633444800000,49697.27000000,49849.49000000,49575.94000000,49833.42000000,482.59260000,1633445099999,23984950.78334390,12991,229.10564000,11388803.47184600,0
2021-10-05 07:49:59.999,1633445100000,49833.42000000,49942.00000000,49751.44000000,49852.00000000,203.04162000,1633445399999,10122611.44524050,6895,101.45592000,5058759.85027170,0
2021-10-05 07:54:59.999,1633445400000,49852.00000000,49905.91000000,49750.87000000,49846.52000000,158.07362000,1633445699999,7878547.05479330,5202,69.83098000,3480963.48217650,0
2021-10-05 07:59:59.999,1633445700000,49840.88000000,49909.76000000,49813.44000000,49841.79000000,118.55941000,1633445999999,5911680.23957530,4765,56.86215000,2835340.28147770,0
2021-10-05 08:04:59.999,1633446000000,49841.78000000,49868.45000000,49700.00000000,49754.12000000,212.92602000,1633446299999,10600639.19836060,7857,79.66999000,3966161.34046670,0
2021-10-05 08:09:59.999,1633446300000,49754.11000000,49899.99000000,49753.40000000,49896.01000000,169.77722000,1633446599999,8460686.21512910,5678,94.70295000,4719554.67974050,0
2021-10-05 08:14:59.999,1633446600000,49896.01000000,50112.03000000,49896.01000000,50006.00000000,310.89872000,1633446899999,15546233.72650910,8296,154.68707000,7734423.16332210,0
2021-10-05 08:19:59.999,1633446900000,50005.99000000,50205.21000000,50001.01000000,50130.50000000,385.83338000,1633447199999,19344832.54423320,8674,246.58416000,12364346.08084020,0
2021-10-05 08:24:59.999,1633447200000,50130.49000000,50130.50000000,50050.00000000,50055.69000000,123.18780000,1633447499999,6169075.32002140,4854,58.46617000,2927909.06412770,0
2021-10-05 08:29:59.999,1633447500000,50055.70000000,50087.73000000,49973.30000000,49976.05000000,203.92254000,1633447799999,10203516.45374240,5119,55.44487000,2773458.67988780,0
2021-10-05 08:34:59.999,1633447800000,49976.06000000,50058.51000000,49886.28000000,49911.00000000,173.74309000,1633448099999,8684215.09757630,5819,84.75187000,4236823.32146140,0
2021-10-05 08:39:59.999,1633448100000,49911.00000000,49995.02000000,49892.32000000,49931.32000000,227.43183000,1633448399999,11358728.06157650,4952,116.23989000,5804723.06916570,0
2021-10-05 08:44:59.999,1633448400000,49931.31000000,49933.93000000,49830.00000000,49838.73000000,138.39239000,1633448699999,6902474.29492540,5216,54.15204000,2700980.36625400,0
2021-10-05 08:49:59.999,1633448700000,49838.73000000,49924.92000000,49718.91000000,49748.30000000,196.91642000,1633448999999,9810722.51991530,6699,103.15249000,5139971.78952460,0
2021-10-05 08:54:59.999,1633449000000,49748.30000000,49850.00000000,49731.29000000,49811.30000000,117.86937000,1633449299999,5870277.52587260,4722,62.73485000,3124251.27689010,0
2021-10-05 08:59:59.999,1633449300000,49811.30000000,49849.99000000,49769.99000000,49793.57000000,133.33813000,1633449599999,6641522.09293040,3937,63.43682000,3159614.99538570,0
2021-10-05 09:04:59.999,1633449600000,49793.57000000,49892.49000000,49750.47000000,49771.71000000,150.02469000,1633449899999,7474370.44929700,5683,81.97436000,4083770.22463280,0
2021-10-05 09:09:59.999,1633449900000,49771.70000000,49915.76000000,49640.36000000,49906.00000000,195.62612000,1633450199999,9735655.89729950,6296,104.46092000,5200030.97992090,0
2021-10-05 09:14:59.999,1633450200000,49906.01000000,50020.02000000,49865.94000000,49992.04000000,199.15336000,1633450499999,9945910.66516790,5809,123.04445000,6145228.68957050,0
2021-10-05 09:19:59.999,1633450500000,49992.04000000,50013.58000000,49860.00000000,49876.76000000,104.15120000,1633450799999,5202985.02159620,4057,42.20250000,2108559.94297970,0
2021-10-05 09:24:59.999,1633450800000,49876.76000000,49895.15000000,49764.07000000,49779.60000000,104.52375000,1633451099999,5206688.98169430,3778,39.62355000,1974178.73146180,0
2021-10-05 09:29:59.999,1633451100000,49779.61000000,49843.66000000,49750.00000000,49752.89000000,129.49960000,1633451399999,6449253.26133430,5089,46.12098000,2296784.26281310,0
2021-10-05 09:34:59.999,1633451400000,49752.88000000,49939.78000000,49750.00000000,49900.03000000,107.83969000,1633451699999,5374598.02850940,4734,66.59260000,3319767.82864080,0
2021-10-05 09:39:59.999,1633451700000,49900.02000000,49968.21000000,49833.54000000,49931.15000000,142.14076000,1633451999999,7094354.07464080,4225,82.37696000,4112166.93889840,0
2021-10-05 09:44:59.999,1633452000000,49929.80000000,49989.99000000,49913.27000000,49939.01000000,88.69332000,1633452299999,4430319.10956540,3533,40.00051000,1998024.27581940,0
2021-10-05 09:49:59.999,1633452300000,49939.02000000,50000.00000000,49932.77000000,49990.89000000,87.36273000,1633452599999,4367044.55119000,3563,44.95616000,2247327.44470320,0
2021-10-05 09:54:59.999,1633452600000,49990.89000000,50100.00000000,49987.32000000,50024.35000000,165.86924000,1633452899999,8301805.85997660,4941,82.09633000,4108435.65105620,0
2021-10-05 09:59:59.999,1633452900000,50024.35000000,50115.24000000,49993.00000000,50103.85000000,141.18160000,1633453199999,7068871.62128050,4216,88.07158000,4409843.71991970,0
2021-10-05 10:04:59.999,1633453200000,50103.86000000,50111.62000000,49950.00000000,50036.95000000,303.73477000,1633453499999,15189816.96828130,5146,196.29019000,9813679.51150240,0
2021-10-05 10:09:59.999,1633453500000,50036.96000000,50116.95000000,50035.86000000,50109.53000000,89.92174000,1633453799999,4504106.08679280,3563,51.63341000,2586224.17227470,0
2021-10-05 10:14:59.999,1633453800000,50109.53000000,50149.22000000,50060.24000000,50077.01000000,162.34385000,1633454099999,8136205.44059850,3922,76.97878000,3858083.21987130,0
2021-10-05 10:19:59.999,1633454100000,50077.01000000,50148.91000000,50064.49000000,50092.88000000,153.25219000,1633454399999,7680845.75663590,4694,69.47003000,3481678.27685790,0
2021-10-05 10:24:59.999,1633454400000,50092.88000000,50170.00000000,50086.00000000,50092.00000000,134.26291000,1633454699999,6730448.39075030,4089,73.85258000,3702441.54527480,0
2021-10-05 10:29:59.999,1633454700000,50092.00000000,50145.52000000,50070.00000000,50126.68000000,67.57192000,1633454999999,3386156.95532680,2923,35.02914000,1755350.31912840,0
2021-10-05 10:34:59.999,1633455000000,50126.68000000,50150.00000000,50055.01000000,50064.81000000,96.32380000,1633455299999,4824484.69674210,3557,44.04125000,2206000.07240350,0
2021-10-05 10:39:59.999,1633455300000,50064.82000000,50132.00000000,50064.81000000,50130.36000000,68.33202000,1633455599999,3423038.46221400,2643,32.23549000,1614901.28123860,0
2021-10-05 10:44:59.999,1633455600000,50130.36000000,50183.00000000,50100.94000000,50139.33000000,99.06703000,1633455899999,4968513.93156650,3073,40.58958000,2035656.12788830,0
2021-10-05 10:49:59.999,1633455900000,50139.33000000,50139.34000000,50045.65000000,50068.86000000,91.29675000,1633456199999,4573199.33141890,3432,40.05997000,2006632.93162630,0
2021-10-05 10:54:59.999,1633456200000,50067.79000000,50196.91000000,50066.73000000,50181.34000000,140.62975000,1633456499999,7051951.41807970,3557,76.76982000,3849143.89436940,0
2021-10-05 10:59:59.999,1633456500000,50181.35000000,50200.00000000,50137.65000000,50146.52000000,89.99961000,1633456799999,4515063.03713940,3587,49.08322000,2462406.98994480,0
2021-10-05 11:04:59.999,1633456800000,50146.51000000,50289.00000000,50140.01000000,50276.07000000,205.38985000,1633457099999,10314226.66708610,5653,123.53893000,6203373.73708940,0
2021-10-05 11:09:59.999,1633457100000,50276.08000000,50297.00000000,50179.41000000,50210.00000000,161.24251000,1633457399999,8101081.81330340,3932,87.23512000,4382927.54215630,0
2021-10-05 11:14:59.999,1633457400000,50210.01000000,50299.20000000,50184.23000000,50222.27000000,133.83427000,1633457699999,6723454.33965620,3720,53.67720000,2696632.05757620,0
2021-10-05 11:19:59.999,1633457700000,50222.28000000,50321.99000000,50218.12000000,50313.01000000,144.10586000,1633457999999,7243951.79265320,4167,82.95761000,4170303.84208380,0
2021-10-05 11:24:59.999,1633458000000,50313.00000000,50499.99000000,50300.01000000,50482.00000000,437.40323000,1633458299999,22049427.00132820,13328,271.95112000,13708907.87249040,0
2021-10-05 11:29:59.999,1633458300000,50482.01000000,50777.00000000,50457.43000000,50548.93000000,810.38989000,1633458599999,41023839.95032080,42492,471.53441000,23868976.44766840,0
2021-10-05 11:34:59.999,1633458600000,50548.94000000,50688.41000000,50548.94000000,50630.98000000,248.25951000,1633458899999,12570135.03303710,6744,112.18123000,5679899.24207230,0
2021-10-05 11:39:59.999,1633458900000,50630.99000000,50673.14000000,50500.41000000,50533.27000000,192.94561000,1633459199999,9760053.37966550,6450,88.60580000,4481944.80426960,0
2021-10-05 11:44:59.999,1633459200000,50533.26000000,50599.00000000,50447.02000000,50510.56000000,188.30483000,1633459499999,9511630.76635360,6338,109.09802000,5510561.97050530,0
2021-10-05 11:49:59.999,1633459500000,50510.57000000,50517.25000000,50370.73000000,50413.99000000,246.15451000,1633459799999,12412648.94193390,7301,135.57026000,6836026.33425730,0
2021-10-05 11:54:59.999,1633459800000,50414.00000000,50497.28000000,50414.00000000,50469.99000000,179.31567000,1633460099999,9048358.39238420,5081,76.38746000,3854664.64267140,0
2021-10-05 11:59:59.999,1633460100000,50469.99000000,50646.61000000,50427.68000000,50612.44000000,225.01501000,1633460399999,11378174.42358060,5930,117.58650000,5947135.09165870,0
2021-10-05 12:04:59.999,1633460400000,50612.45000000,50850.00000000,50557.89000000,50633.40000000,599.64203000,1633460699999,30428307.71813680,15971,382.17316000,19399380.00026350,0
