Open,High,Low,Close,Volume
54073.48,54093.83,54073.48,54091.02,0.06184
54088.28,54088.61,54082.65,54088.61,0.03724
54083.02,54087.5,54074.23,54083.45,0.33986
54104.46,54136.32,54104.27,54136.32,0.05035
54159.8,54165.94,54139.62,54143.17,0.1552
54168.74,54186.03,54168.74,54186.03,0.00126
54183.31,54184.9,54169.33,54169.33,0.07621
54179.44,54187.6,54168.75,54187.6,0.07643
54174.95,54174.95,54158.47,54167.31,0.10495
54172.93,54194.05,54172.61,54194.05,0.06519
54205.23,54281.79,54205.23,54249.62,0.26788
54280.81,54295.42,54187.86,54210.4,1.72211
54194.01,54194.01,54165.44,54182.87,1.33642
54181.51,54190.19,54181.51,54190.19,0.06912
54149.89,54152.14,54129.06,54129.48,0.19969
54120.97,54140.8,54078.0,54078.0,1.36631
54090.33,54108.99,54089.92,54095.16,0.16782
54093.24,54100.79,54082.29,54082.29,0.66791
54081.68,54089.45,54070.95,54071.9,0.31879
54071.9,54084.49,54071.9,54084.49,0.05205
54076.08,54105.86,54076.08,54105.86,0.19536
54079.92,54099.6,54067.08,54092.68,0.80818
54117.81,54142.23,54104.0,54139.91,0.0727
54144.79,54155.05,54122.16,54142.27,0.10212
54136.8,54205.77,54136.56,54171.31,1.70969
54182.34,54182.34,54119.44,54119.66,0.04187
54142.53,54142.6,54123.09,54124.5,0.09317
54130.0,54157.46,54124.25,54141.35,0.21681
54133.92,54163.64,54133.92,54163.64,0.01297
54163.64,54187.97,54163.64,54181.09,0.12695
54187.09,54187.09,54168.81,54178.93,0.97064
54167.01,54175.43,54159.04,54162.75,0.08782
54155.71,54176.1,54155.01,54176.1,0.17475
54176.09,54187.26,54176.08,54187.26,0.40748
54173.37,54185.78,54164.02,54164.02,0.10512
54152.24,54152.24,54148.93,54148.93,0.04066
54135.19,54201.83,54123.0,54201.83,0.32158
54185.48,54185.48,54183.88,54183.88,0.17437
54076.28,54076.28,54019.63,54027.11,0.17757
54042.11,54072.5,54042.11,54060.42,0.61759
54062.48,54100.47,54045.99,54085.12,0.04151
54084.9,54115.2,54084.9,54115.2,0.06438
54129.76,54152.33,54112.48,54138.4,0.65688
54138.4,54169.16,54097.47,54169.16,0.75808
54172.2,54196.71,54172.2,54195.0,0.20036
54205.5,54249.08,54205.5,54244.03,0.15292
54253.89,54253.95,54230.84,54232.7,0.14515
54222.4,54304.44,54222.4,54304.44,1.42345
54295.25,54395.23,54295.25,54364.97,3.72847
54365.89,54449.19,54354.86,54400.0,7.94043
54408.6,54433.09,54396.56,54423.62,3.17489
54442.42,54549.63,54442.42,54549.62,4.78192
54559.95,54565.09,54410.75,54422.1,3.75994
54442.04,54442.04,54390.81,54416.77,0.53783
54416.76,54440.1,54397.43,54417.07,0.47447
54412.34,54417.23,54349.86,54377.54,0.09995
54374.33,54377.54,54318.69,54338.23,0.25905
54325.54,54377.62,54316.62,54351.59,1.15502
54357.14,54449.49,54336.74,54429.62,1.38009
54416.24,54438.61,54394.6,54426.21,0.60559
54424.04,54444.0,54422.62,54422.62,1.21626
54420.3,54420.3,54399.37,54399.37,0.00529
54410.58,54519.7,54410.58,54505.87,2.76852
54502.14,54544.32,54495.34,54534.9,1.13888
54537.23,54551.7,54515.8,54515.8,1.31406
54463.87,54481.72,54448.17,54478.92,0.59812
54497.12,54556.45,54497.12,54542.36,0.35946
54521.31,54542.36,54512.44,54512.87,1.30497
54507.58,54527.12,54506.73,54527.12,0.12225
54528.0,54530.85,54487.02,54515.01,1.1624
54511.4,54511.4,54489.46,54489.46,0.01252
54488.32,54500.2,54457.41,54457.41,0.47405
54462.78,54490.41,54450.71,54453.93,0.3466
54467.88,54485.22,54420.79,54420.79,0.97087
54420.82,54423.06,54408.27,54408.27,0.33754
54417.75,54438.26,54407.74,54407.94,0.4529
54403.86,54419.32,54387.15,54388.24,0.41962
54406.65,54411.06,54382.54,54402.86,0.35783
54392.59,54437.72,54387.33,54432.17,0.39117
54432.22,54436.77,54406.1,54421.3,1.4457
54443.24,54482.29,54443.19,54480.35,0.37897
54490.67,54521.31,54468.16,54487.05,1.70383
54493.75,54541.46,54487.72,54526.43,1.20153
54537.66,54888.0,54537.66,54810.72,14.17474
54812.17,54972.42,54763.08,54763.08,8.53879
54793.84,54916.01,54711.9,54711.9,4.54511
