Open,High,Low,Close,Volume,actual returns,sma5,sma50,signal
45178.97,46485.87,44750.0,46051.09,962.05905,0.019405433955380857,45706.61399999997,45706.61399999997,1.0
46036.05,46900.0,43390.57,44936.64,2557.22891,-0.02420029580190175,45484.35799999997,45484.35799999997,-1.0
44952.9,47257.42,44652.43,47131.49,1448.23167,0.04884321569213901,45631.61799999997,45631.61799999997,1.0
47144.37,48464.21,46709.52,48150.0,1283.35576,0.021609968197483287,46288.73599999997,46288.73599999997,1.0
48148.56,48514.71,47031.81,47756.59,1123.77024,-0.008170508826583656,46805.16199999997,46805.16199999997,-1.0
47756.14,48177.84,46754.52,47293.72,1199.73727,-0.009692274930014788,47053.68799999997,47053.68799999997,-1.0
47293.72,48930.0,47050.0,48291.38,927.81267,0.02109497836076324,47724.63599999996,47724.63599999996,1.0
48312.6,48375.96,46850.01,47254.55,766.78784,-0.021470291385336182,47749.24799999996,47749.24799999996,-1.0
47253.2,47353.82,42485.3,42982.67,3459.452573,-0.09040145340501615,46715.78199999996,46715.78199999996,-1.0
43026.33,43629.88,39603.22,40692.59,3757.040371,-0.05327914715395765,45302.98199999995,45302.98199999995,-1.0
40717.96,44024.21,40539.26,43563.31,2357.12945,0.07054650490420977,44556.89999999995,44556.89999999995,1.0
43552.58,44995.6,43089.91,44882.61,1849.54939,0.03028465926946322,43875.14599999995,43875.14599999995,1.0
44893.36,45144.23,40700.0,42829.7,3784.97293,-0.04573954143932368,42990.175999999956,42990.175999999956,-1.0
42849.24,42986.45,41623.57,42699.79,944.44035,-0.0030331755767608604,42933.599999999955,42933.599999999955,-1.0
42706.43,43953.96,40758.14,43207.18,1701.25636,0.011882728228874262,43436.51799999995,43436.51799999995,1.0
43192.61,44367.62,42118.51,42171.38,1448.52434,-0.023972867472489612,43158.131999999954,43158.131999999954,-1.0
42161.79,42778.07,40851.47,41039.2,2764.7998,-0.026847117642344154,42389.44999999995,42389.44999999995,-1.0
41032.33,42588.0,40761.01,41526.74,1266.24308,0.011879861205871478,42128.85799999995,42128.85799999995,1.0
41533.27,44123.55,41402.28,43809.47,1572.68135,0.054970122865411586,42350.79399999995,42350.79399999995,1.0
43822.89,48486.08,43293.08,48147.38,2616.91387,0.0990176324890486,43338.83399999995,43338.83399999995,1.0
48181.13,48349.39,47460.89,47672.68,719.57948,-0.009859311140086868,44439.09399999995,44439.09399999995,-1.0
47662.03,49399.99,47134.57,48220.0,756.67767,0.011480789416495885,45875.25399999994,45875.25399999994,1.0
48214.74,49507.8,46933.6,49247.63,1283.57755,0.021311281625881362,47419.43199999995,47419.43199999995,1.0
49252.59,51921.46,49057.36,51488.94,1382.53304,0.0455110225608828,48955.32599999995,48955.32599999995,1.0
51502.83,55794.07,50408.96,55330.92,2133.377701,0.07461757806627989,50392.03399999995,50392.03399999995,1.0
55332.46,55352.49,53392.38,53767.81,1434.18373,-0.02825020802112088,51611.059999999954,51611.059999999954,-1.0
53788.03,56150.9,53627.77,53918.86,1285.581965,0.002809301699288058,52750.83199999995,52750.83199999995,1.0
53953.98,55500.0,53684.22,54930.46,903.16153,0.01876152426071309,53887.39799999995,53887.39799999995,1.0
